database,table,column,position,data_type,avg_length,cardinality,is_id/key_suffix,table_rows,is_nullable,is_all_null
adventure_work_2019,purchasing_purchaseorderdetail,PurchaseOrderID,1,int,3.72,4012,Yes,8845,No,No
adventure_work_2019,purchasing_purchaseorderdetail,PurchaseOrderDetailID,2,int,3.87,8845,Yes,8845,No,No
adventure_work_2019,purchasing_purchaseorderdetail,DueDate,3,datetime,26.0,299,No,8845,No,No
adventure_work_2019,purchasing_purchaseorderdetail,OrderQty,4,smallint,1.99,28,No,8845,No,No
adventure_work_2019,purchasing_purchaseorderdetail,ProductID,5,int,2.97,265,Yes,8845,No,No
adventure_work_2019,purchasing_purchaseorderdetail,UnitPrice,6,decimal,6.87,177,No,8845,No,No
adventure_work_2019,purchasing_purchaseorderdetail,LineTotal,7,decimal,8.75,183,No,8845,No,No
adventure_work_2019,purchasing_purchaseorderdetail,ReceivedQty,8,decimal,4.99,34,No,8845,No,No
adventure_work_2019,purchasing_purchaseorderdetail,RejectedQty,9,decimal,4.06,13,No,8845,No,No
adventure_work_2019,purchasing_purchaseorderdetail,StockedQty,10,decimal,4.97,38,No,8845,No,No
adventure_work_2019,purchasing_purchaseorderdetail,ModifiedDate,11,timestamp,19.0,297,No,8845,No,No
adventure_work_2019,purchasing_purchaseorderheader,PurchaseOrderID,1,int,3.72,4012,Yes,4012,No,No
adventure_work_2019,purchasing_purchaseorderheader,RevisionNumber,2,tinyint,1.0,10,No,4012,No,No
adventure_work_2019,purchasing_purchaseorderheader,Status,3,tinyint,1.0,4,No,4012,No,No
adventure_work_2019,purchasing_purchaseorderheader,EmployeeID,4,int,3.0,12,Yes,4012,No,No
adventure_work_2019,purchasing_purchaseorderheader,VendorID,5,int,4.0,86,Yes,4012,No,No
adventure_work_2019,purchasing_purchaseorderheader,ShipMethodID,6,int,1.0,5,Yes,4012,No,No
adventure_work_2019,purchasing_purchaseorderheader,OrderDate,7,timestamp,19.0,300,No,4012,No,No
adventure_work_2019,purchasing_purchaseorderheader,ShipDate,8,datetime,26.0,297,No,4012,Yes,No
adventure_work_2019,purchasing_purchaseorderheader,SubTotal,9,decimal,8.92,351,No,4012,No,No
adventure_work_2019,purchasing_purchaseorderheader,TaxAmt,10,decimal,7.88,351,No,4012,No,No
adventure_work_2019,purchasing_purchaseorderheader,Freight,11,decimal,7.37,351,No,4012,No,No
adventure_work_2019,purchasing_purchaseorderheader,TotalDue,12,decimal,8.97,351,No,4012,No,No
adventure_work_2019,purchasing_purchaseorderheader,ModifiedDate,13,timestamp,19.0,297,No,4012,No,No
adventure_work_2019,purchasing_shipmethod,ShipMethodID,1,int,1.0,5,Yes,5,No,No
adventure_work_2019,purchasing_shipmethod,Name,2,varchar,16.0,5,No,5,No,No
adventure_work_2019,purchasing_shipmethod,ShipBase,3,decimal,6.4,5,No,5,No,No
adventure_work_2019,purchasing_shipmethod,ShipRate,4,decimal,6.0,5,No,5,No,No
adventure_work_2019,purchasing_shipmethod,rowguid,5,varchar,36.0,5,Yes,5,No,No
adventure_work_2019,purchasing_shipmethod,ModifiedDate,6,timestamp,19.0,1,No,5,No,No
adventure_work_2019,purchasing_vendor,BusinessEntityID,1,int,4.0,104,Yes,104,No,No
adventure_work_2019,purchasing_vendor,AccountNumber,2,varchar,11.24,104,No,104,No,No
adventure_work_2019,purchasing_vendor,Name,3,varchar,18.41,104,No,104,No,No
adventure_work_2019,purchasing_vendor,CreditRating,4,tinyint,1.0,5,No,104,No,No
adventure_work_2019,purchasing_vendor,PreferredVendorStatus,5,tinyint,1.0,2,No,104,No,No
adventure_work_2019,purchasing_vendor,ActiveFlag,6,tinyint,1.0,2,No,104,No,No
adventure_work_2019,purchasing_vendor,PurchasingWebServiceURL,7,varchar,20.83,6,No,104,Yes,No
adventure_work_2019,purchasing_vendor,ModifiedDate,8,timestamp,19.0,10,No,104,No,No
adventure_work_2019,sales_countryregioncurrency,CountryRegionCode,1,varchar,2.0,96,No,109,No,No
adventure_work_2019,sales_countryregioncurrency,CurrencyCode,2,char,3.0,97,No,109,No,No
adventure_work_2019,sales_countryregioncurrency,ModifiedDate,3,timestamp,19.0,2,No,109,No,No
adventure_work_2019,sales_creditcard,CreditCardID,1,int,4.42,19118,Yes,19118,No,No
adventure_work_2019,sales_creditcard,CardType,2,varchar,10.29,4,No,19118,No,No
adventure_work_2019,sales_creditcard,CardNumber,3,varchar,14.0,19118,No,19118,No,No
adventure_work_2019,sales_creditcard,ExpMonth,4,tinyint,1.25,12,No,19118,No,No
adventure_work_2019,sales_creditcard,ExpYear,5,smallint,4.0,4,No,19118,No,No
adventure_work_2019,sales_creditcard,ModifiedDate,6,timestamp,19.0,1279,No,19118,No,No
adventure_work_2019,sales_currency,CurrencyCode,1,char,3.0,105,No,105,No,No
adventure_work_2019,sales_currency,Name,2,varchar,12.07,105,No,105,No,No
adventure_work_2019,sales_currency,ModifiedDate,3,timestamp,19.0,1,No,105,No,No
adventure_work_2019,sales_currencyrate,CurrencyRateID,1,int,4.18,13532,Yes,13532,No,No
adventure_work_2019,sales_currencyrate,CurrencyRateDate,2,datetime,26.0,1097,No,13532,No,No
adventure_work_2019,sales_currencyrate,FromCurrencyCode,3,char,3.0,1,No,13532,No,No
adventure_work_2019,sales_currencyrate,ToCurrencyCode,4,char,3.0,14,No,13532,No,No
adventure_work_2019,sales_currencyrate,AverageRate,5,decimal,6.34,6127,No,13532,No,No
adventure_work_2019,sales_currencyrate,EndOfDayRate,6,decimal,6.34,7232,No,13532,No,No
adventure_work_2019,sales_currencyrate,ModifiedDate,7,timestamp,19.0,1098,No,13532,No,No
adventure_work_2019,sales_customer,CustomerID,1,int,4.92,19820,Yes,19820,No,No
adventure_work_2019,sales_customer,PersonID,2,int,4.55,19119,Yes,19820,Yes,No
adventure_work_2019,sales_customer,StoreID,3,int,3.5,701,Yes,19820,Yes,No
adventure_work_2019,sales_customer,TerritoryID,4,int,1.1,10,Yes,19820,Yes,No
adventure_work_2019,sales_customer,AccountNumber,5,varchar,10.0,19820,No,19820,No,No
adventure_work_2019,sales_customer,rowguid,6,varchar,36.0,19820,Yes,19820,No,No
adventure_work_2019,sales_customer,ModifiedDate,7,timestamp,19.0,1,No,19820,No,No
adventure_work_2019,sales_personcreditcard,BusinessEntityID,1,int,4.55,19118,Yes,19118,No,No
adventure_work_2019,sales_personcreditcard,CreditCardID,2,int,4.42,19118,Yes,19118,No,No
adventure_work_2019,sales_personcreditcard,ModifiedDate,3,timestamp,19.0,1124,No,19118,No,No
adventure_work_2019,sales_salesorderdetail,SalesOrderID,1,int,5.0,31465,Yes,121317,No,No
adventure_work_2019,sales_salesorderdetail,SalesOrderDetailID,2,int,5.08,121317,Yes,121317,No,No
adventure_work_2019,sales_salesorderdetail,CarrierTrackingNumber,3,varchar,12.0,3806,No,121317,Yes,No
adventure_work_2019,sales_salesorderdetail,OrderQty,4,smallint,1.02,41,No,121317,No,No
adventure_work_2019,sales_salesorderdetail,ProductID,5,int,3.0,266,Yes,121317,No,No
adventure_work_2019,sales_salesorderdetail,SpecialOfferID,6,int,1.01,12,Yes,121317,No,No
adventure_work_2019,sales_salesorderdetail,UnitPrice,7,decimal,7.4,287,No,121317,No,No
adventure_work_2019,sales_salesorderdetail,UnitPriceDiscount,8,decimal,6.0,9,No,121317,No,No
adventure_work_2019,sales_salesorderdetail,LineTotal,9,decimal,9.61,1488,No,121317,No,No
adventure_work_2019,sales_salesorderdetail,rowguid,10,varchar,36.0,121317,Yes,121317,No,No
adventure_work_2019,sales_salesorderdetail,ModifiedDate,11,timestamp,19.0,1124,No,121317,No,No
adventure_work_2019,sales_salesorderheader,SalesOrderID,1,int,5.0,31465,Yes,31465,No,No
adventure_work_2019,sales_salesorderheader,RevisionNumber,2,tinyint,1.0,2,No,31465,No,No
adventure_work_2019,sales_salesorderheader,OrderDate,3,timestamp,19.0,1124,No,31465,No,No
adventure_work_2019,sales_salesorderheader,DueDate,4,datetime,26.0,1124,No,31465,No,No
adventure_work_2019,sales_salesorderheader,ShipDate,5,datetime,26.0,1124,No,31465,Yes,No
adventure_work_2019,sales_salesorderheader,Status,6,tinyint,1.0,1,No,31465,No,No
adventure_work_2019,sales_salesorderheader,OnlineOrderFlag,7,tinyint,1.0,2,No,31465,No,No
adventure_work_2019,sales_salesorderheader,SalesOrderNumber,8,varchar,7.0,31465,No,31465,No,No
adventure_work_2019,sales_salesorderheader,PurchaseOrderNumber,9,varchar,12.46,3806,No,31465,Yes,No
adventure_work_2019,sales_salesorderheader,AccountNumber,10,varchar,14.0,19119,No,31465,Yes,No
adventure_work_2019,sales_salesorderheader,CustomerID,11,int,5.0,19119,Yes,31465,No,No
adventure_work_2019,sales_salesorderheader,SalesPersonID,12,int,3.0,17,Yes,31465,Yes,No
adventure_work_2019,sales_salesorderheader,TerritoryID,13,int,1.1,10,Yes,31465,Yes,No
adventure_work_2019,sales_salesorderheader,BillToAddressID,14,int,4.78,19119,Yes,31465,No,No
adventure_work_2019,sales_salesorderheader,ShipToAddressID,15,int,4.77,19119,Yes,31465,No,No
adventure_work_2019,sales_salesorderheader,ShipMethodID,16,int,1.0,2,Yes,31465,No,No
adventure_work_2019,sales_salesorderheader,CreditCardID,17,int,4.43,18384,Yes,31465,Yes,No
adventure_work_2019,sales_salesorderheader,CreditCardApprovalCode,18,varchar,13.01,30334,No,31465,Yes,No
adventure_work_2019,sales_salesorderheader,CurrencyRateID,19,int,4.49,2514,Yes,31465,Yes,No
adventure_work_2019,sales_salesorderheader,SubTotal,20,decimal,8.1,4747,No,31465,No,No
adventure_work_2019,sales_salesorderheader,TaxAmt,21,decimal,7.08,4745,No,31465,No,No
adventure_work_2019,sales_salesorderheader,Freight,22,decimal,6.7,4744,No,31465,No,No
adventure_work_2019,sales_salesorderheader,TotalDue,23,decimal,8.12,4754,No,31465,No,No
adventure_work_2019,sales_salesorderheader,Comment,24,varchar,0.0,0,No,31465,Yes,Yes
adventure_work_2019,sales_salesorderheader,rowguid,25,varchar,36.0,31465,Yes,31465,No,No
adventure_work_2019,sales_salesorderheader,ModifiedDate,26,timestamp,19.0,1124,No,31465,No,No
adventure_work_2019,sales_salesorderheadersalesreason,SalesOrderID,1,int,5.0,23012,Yes,27647,No,No
adventure_work_2019,sales_salesorderheadersalesreason,SalesReasonID,2,int,1.05,7,Yes,27647,No,No
adventure_work_2019,sales_salesorderheadersalesreason,ModifiedDate,3,timestamp,19.0,1109,No,27647,No,No
adventure_work_2019,sales_salesperson,BusinessEntityID,1,int,3.0,17,Yes,17,No,No
adventure_work_2019,sales_salesperson,TerritoryID,2,int,1.07,10,Yes,17,Yes,No
adventure_work_2019,sales_salesperson,SalesQuota,3,decimal,11.0,2,No,17,Yes,No
adventure_work_2019,sales_salesperson,Bonus,4,decimal,8.24,14,No,17,No,No
adventure_work_2019,sales_salesperson,CommissionPct,5,decimal,6.0,8,No,17,No,No
adventure_work_2019,sales_salesperson,SalesYTD,6,decimal,11.82,17,No,17,No,No
adventure_work_2019,sales_salesperson,SalesLastYear,7,decimal,10.59,14,No,17,No,No
adventure_work_2019,sales_salesperson,rowguid,8,varchar,36.0,17,Yes,17,No,No
adventure_work_2019,sales_salesperson,ModifiedDate,9,timestamp,19.0,7,No,17,No,No
adventure_work_2019,sales_salespersonquotahistory,BusinessEntityID,1,int,3.0,17,Yes,163,No,No
adventure_work_2019,sales_salespersonquotahistory,QuotaDate,2,datetime,26.0,12,No,163,No,No
adventure_work_2019,sales_salespersonquotahistory,SalesQuota,3,decimal,11.06,154,No,163,No,No
adventure_work_2019,sales_salespersonquotahistory,rowguid,4,varchar,36.0,163,Yes,163,No,No
adventure_work_2019,sales_salespersonquotahistory,ModifiedDate,5,timestamp,19.0,12,No,163,No,No
adventure_work_2019,sales_salesreason,SalesReasonID,1,int,1.1,10,Yes,10,No,No
adventure_work_2019,sales_salesreason,Name,2,varchar,11.5,10,No,10,No,No
adventure_work_2019,sales_salesreason,ReasonType,3,varchar,7.0,3,No,10,No,No
adventure_work_2019,sales_salesreason,ModifiedDate,4,timestamp,19.0,1,No,10,No,No
adventure_work_2019,sales_salestaxrate,SalesTaxRateID,1,int,1.69,29,Yes,29,No,No
adventure_work_2019,sales_salestaxrate,StateProvinceID,2,int,1.83,26,Yes,29,No,No
adventure_work_2019,sales_salestaxrate,TaxType,3,tinyint,1.0,3,No,29,No,No
adventure_work_2019,sales_salestaxrate,TaxRate,4,decimal,6.24,15,No,29,No,No
adventure_work_2019,sales_salestaxrate,Name,5,varchar,19.69,18,No,29,No,No
adventure_work_2019,sales_salestaxrate,rowguid,6,varchar,36.0,29,Yes,29,No,No
adventure_work_2019,sales_salestaxrate,ModifiedDate,7,timestamp,19.0,1,No,29,No,No
adventure_work_2019,sales_salesterritory,TerritoryID,1,int,1.1,10,Yes,10,No,No
adventure_work_2019,sales_salesterritory,Name,2,varchar,8.5,10,No,10,No,No
adventure_work_2019,sales_salesterritory,CountryRegionCode,3,varchar,2.0,6,No,10,No,No
adventure_work_2019,sales_salesterritory,Group,4,varchar,10.3,3,No,10,No,No
adventure_work_2019,sales_salesterritory,SalesYTD,5,decimal,12.1,10,No,10,No,No
adventure_work_2019,sales_salesterritory,SalesLastYear,6,decimal,12.0,10,No,10,No,No
adventure_work_2019,sales_salesterritory,CostYTD,7,decimal,6.0,1,No,10,No,No
adventure_work_2019,sales_salesterritory,CostLastYear,8,decimal,6.0,1,No,10,No,No
adventure_work_2019,sales_salesterritory,rowguid,9,varchar,36.0,10,Yes,10,No,No
adventure_work_2019,sales_salesterritory,ModifiedDate,10,timestamp,19.0,1,No,10,No,No
adventure_work_2019,sales_salesterritoryhistory,BusinessEntityID,1,int,3.0,14,Yes,17,No,No
adventure_work_2019,sales_salesterritoryhistory,TerritoryID,2,int,1.06,10,Yes,17,No,No
adventure_work_2019,sales_salesterritoryhistory,StartDate,3,datetime,26.0,5,No,17,No,No
adventure_work_2019,sales_salesterritoryhistory,EndDate,4,datetime,26.0,3,No,17,Yes,No
adventure_work_2019,sales_salesterritoryhistory,rowguid,5,varchar,36.0,17,Yes,17,No,No
adventure_work_2019,sales_salesterritoryhistory,ModifiedDate,6,timestamp,19.0,8,No,17,No,No
adventure_work_2019,sales_shoppingcartitem,ShoppingCartItemID,1,int,1.0,3,Yes,3,No,No
adventure_work_2019,sales_shoppingcartitem,ShoppingCartID,2,varchar,5.0,2,Yes,3,No,No
adventure_work_2019,sales_shoppingcartitem,Quantity,3,int,1.0,3,No,3,No,No
adventure_work_2019,sales_shoppingcartitem,ProductID,4,int,3.0,3,Yes,3,No,No
adventure_work_2019,sales_shoppingcartitem,DateCreated,5,timestamp,19.0,1,No,3,No,No
adventure_work_2019,sales_shoppingcartitem,ModifiedDate,6,timestamp,19.0,1,No,3,No,No
adventure_work_2019,sales_specialoffer,SpecialOfferID,1,int,1.44,16,Yes,16,No,No
adventure_work_2019,sales_specialoffer,Description,2,varchar,22.63,16,No,16,No,No
adventure_work_2019,sales_specialoffer,DiscountPct,3,decimal,6.0,10,No,16,No,No
adventure_work_2019,sales_specialoffer,Type,4,varchar,15.44,6,No,16,No,No
adventure_work_2019,sales_specialoffer,Category,5,varchar,8.19,3,No,16,No,No
adventure_work_2019,sales_specialoffer,StartDate,6,datetime,26.0,8,No,16,No,No
adventure_work_2019,sales_specialoffer,EndDate,7,datetime,26.0,10,No,16,No,No
adventure_work_2019,sales_specialoffer,MinQty,8,int,1.31,6,No,16,No,No
adventure_work_2019,sales_specialoffer,MaxQty,9,int,2.0,4,No,16,Yes,No
adventure_work_2019,sales_specialoffer,rowguid,10,varchar,36.0,16,Yes,16,No,No
adventure_work_2019,sales_specialoffer,ModifiedDate,11,timestamp,19.0,8,No,16,No,No
adventure_work_2019,sales_specialofferproduct,SpecialOfferID,1,int,1.09,15,Yes,538,No,No
adventure_work_2019,sales_specialofferproduct,ProductID,2,int,3.0,295,Yes,538,No,No
adventure_work_2019,sales_specialofferproduct,rowguid,3,varchar,36.0,538,Yes,538,No,No
adventure_work_2019,sales_specialofferproduct,ModifiedDate,4,timestamp,19.0,8,No,538,No,No
adventure_work_2019,sales_store,BusinessEntityID,1,int,3.5,701,Yes,701,No,No
adventure_work_2019,sales_store,Name,2,varchar,20.12,699,No,701,No,No
adventure_work_2019,sales_store,SalesPersonID,3,int,3.0,13,Yes,701,Yes,No
adventure_work_2019,sales_store,Demographics,4,text,418.04,701,No,701,Yes,No
adventure_work_2019,sales_store,rowguid,5,varchar,36.0,701,Yes,701,No,No
adventure_work_2019,sales_store,ModifiedDate,6,timestamp,19.0,1,No,701,No,No
