database,table,column,position,data_type,avg_length,cardinality,is_id/key_suffix,table_rows,is_nullable,is_all_null
WideWorldImporters,PurchaseOrderLines,ExpectedUnitPricePerOuter,8,decimal,5.0,73,No,8367,Yes,No
WideWorldImporters,PurchaseOrderLines,LastReceiptDate,9,date,10.0,890,No,8367,Yes,No
WideWorldImporters,PurchaseOrderLines,IsOrderLineFinalized,10,bit,1.0,2,No,8367,No,No
WideWorldImporters,PurchaseOrderLines,LastEditedBy,11,int,1.0,19,No,8367,No,No
WideWorldImporters,PurchaseOrderLines,LastEditedWhen,12,datetime2,27.0,891,No,8367,No,No
WideWorldImporters,PurchaseOrders,PurchaseOrderID,1,int,3.0,2074,Yes,2074,No,No
WideWorldImporters,PurchaseOrders,SupplierID,2,int,1.0,7,Yes,2074,No,No
WideWorldImporters,PurchaseOrders,OrderDate,3,date,10.0,1064,No,2074,No,No
WideWorldImporters,PurchaseOrders,DeliveryMethodID,4,int,1.0,5,Yes,2074,No,No
WideWorldImporters,PurchaseOrders,ContactPersonID,5,int,1.0,1,Yes,2074,No,No
WideWorldImporters,PurchaseOrders,ExpectedDeliveryDate,6,date,10.0,1041,No,2074,Yes,No
WideWorldImporters,PurchaseOrders,SupplierReference,7,nvarchar,7.0,7,No,2074,Yes,No
WideWorldImporters,PurchaseOrders,IsOrderFinalized,8,bit,1.0,2,No,2074,No,No
WideWorldImporters,PurchaseOrders,Comments,9,nvarchar,0.0,0,No,2074,Yes,Yes
WideWorldImporters,PurchaseOrders,InternalComments,10,nvarchar,0.0,0,No,2074,Yes,Yes
WideWorldImporters,PurchaseOrders,LastEditedBy,11,int,1.0,20,No,2074,No,No
WideWorldImporters,PurchaseOrders,LastEditedWhen,12,datetime2,27.0,891,No,2074,No,No
WideWorldImporters,SpecialDeals,SpecialDealID,1,int,1.0,2,Yes,2,No,No
WideWorldImporters,SpecialDeals,StockItemID,2,int,0.0,0,Yes,2,Yes,Yes
WideWorldImporters,SpecialDeals,CustomerID,3,int,0.0,0,Yes,2,Yes,Yes
WideWorldImporters,SpecialDeals,BuyingGroupID,4,int,1.0,2,Yes,2,Yes,No
WideWorldImporters,SpecialDeals,CustomerCategoryID,5,int,0.0,0,Yes,2,Yes,Yes
WideWorldImporters,SpecialDeals,StockGroupID,6,int,1.0,1,Yes,2,Yes,No
WideWorldImporters,SpecialDeals,DealDescription,7,nvarchar,23.0,2,No,2,No,No
WideWorldImporters,SpecialDeals,StartDate,8,date,10.0,2,No,2,No,No
WideWorldImporters,SpecialDeals,EndDate,9,date,10.0,2,No,2,No,No
WideWorldImporters,SpecialDeals,DiscountAmount,10,decimal,0.0,0,No,2,Yes,Yes
WideWorldImporters,SpecialDeals,DiscountPercentage,11,decimal,6.0,2,No,2,Yes,No
WideWorldImporters,SpecialDeals,UnitPrice,12,decimal,0.0,0,No,2,Yes,Yes
WideWorldImporters,SpecialDeals,LastEditedBy,13,int,1.0,1,No,2,No,No
WideWorldImporters,SpecialDeals,LastEditedWhen,14,datetime2,27.0,1,No,2,No,No
WideWorldImporters,StateProvinces,StateProvinceID,1,int,1.0,53,Yes,53,No,No
WideWorldImporters,StateProvinces,StateProvinceCode,2,nvarchar,2.0,53,No,53,No,No
WideWorldImporters,StateProvinces,StateProvinceName,3,nvarchar,9.0,53,No,53,No,No
WideWorldImporters,StateProvinces,CountryID,4,int,3.0,1,Yes,53,No,No
WideWorldImporters,StateProvinces,SalesTerritory,5,nvarchar,9.0,9,No,53,No,No
WideWorldImporters,StateProvinces,Border,6,geography,0.0,0,No,53,Yes,No
WideWorldImporters,StateProvinces,LatestRecordedPopulation,7,bigint,7.0,53,No,53,Yes,No
WideWorldImporters,StateProvinces,LastEditedBy,8,int,1.0,4,No,53,No,No
WideWorldImporters,StateProvinces,ValidFrom,9,datetime2,27.0,9,No,53,No,No
WideWorldImporters,StateProvinces,ValidTo,10,datetime2,27.0,1,No,53,No,No
WideWorldImporters,StateProvinces_Archive,StateProvinceID,1,int,1.0,52,Yes,104,No,No
WideWorldImporters,StateProvinces_Archive,StateProvinceCode,2,nvarchar,2.0,52,No,104,No,No
WideWorldImporters,StateProvinces_Archive,StateProvinceName,3,nvarchar,9.0,52,No,104,No,No
WideWorldImporters,StateProvinces_Archive,CountryID,4,int,3.0,1,Yes,104,No,No
WideWorldImporters,StateProvinces_Archive,SalesTerritory,5,nvarchar,9.0,9,No,104,No,No
WideWorldImporters,StateProvinces_Archive,Border,6,geography,0.0,0,No,104,Yes,No
WideWorldImporters,StateProvinces_Archive,LatestRecordedPopulation,7,bigint,7.0,70,No,104,Yes,No
WideWorldImporters,StateProvinces_Archive,LastEditedBy,8,int,1.0,4,No,104,No,No
WideWorldImporters,StateProvinces_Archive,ValidFrom,9,datetime2,27.0,9,No,104,No,No
WideWorldImporters,StateProvinces_Archive,ValidTo,10,datetime2,27.0,8,No,104,No,No
WideWorldImporters,StockGroups,StockGroupID,1,int,1.0,10,Yes,10,No,No
WideWorldImporters,StockGroups,StockGroupName,2,nvarchar,11.0,10,No,10,No,No
WideWorldImporters,StockGroups,LastEditedBy,3,int,1.0,2,No,10,No,No
WideWorldImporters,StockGroups,ValidFrom,4,datetime2,27.0,2,No,10,No,No
WideWorldImporters,StockGroups,ValidTo,5,datetime2,27.0,1,No,10,No,No
WideWorldImporters,StockGroups_Archive,StockGroupID,1,int,1.0,1,Yes,1,No,No
WideWorldImporters,StockGroups_Archive,StockGroupName,2,nvarchar,8.0,1,No,1,No,No
WideWorldImporters,StockGroups_Archive,LastEditedBy,3,int,1.0,1,No,1,No,No
WideWorldImporters,StockGroups_Archive,ValidFrom,4,datetime2,27.0,1,No,1,No,No
WideWorldImporters,StockGroups_Archive,ValidTo,5,datetime2,27.0,1,No,1,No,No
WideWorldImporters,StockItemHoldings,StockItemID,1,int,2.0,227,Yes,227,No,No
WideWorldImporters,StockItemHoldings,QuantityOnHand,2,int,5.0,227,No,227,No,No
WideWorldImporters,StockItemHoldings,BinLocation,3,nvarchar,3.0,31,No,227,No,No
WideWorldImporters,StockItemHoldings,LastStocktakeQuantity,4,int,5.0,226,No,227,No,No
WideWorldImporters,StockItemHoldings,LastCostPrice,5,decimal,4.0,63,No,227,No,No
WideWorldImporters,StockItemHoldings,ReorderLevel,6,int,1.0,10,No,227,No,No
WideWorldImporters,StockItemHoldings,TargetStockLevel,7,int,2.0,13,No,227,No,No
WideWorldImporters,StockItemHoldings,LastEditedBy,8,int,1.0,2,No,227,No,No
WideWorldImporters,StockItemHoldings,LastEditedWhen,9,datetime2,27.0,2,No,227,No,No
WideWorldImporters,StockItems,StockItemID,1,int,2.0,227,Yes,227,No,No
WideWorldImporters,StockItems,StockItemName,2,nvarchar,41.0,227,No,227,No,No
WideWorldImporters,StockItems,SupplierID,3,int,1.0,7,Yes,227,No,No
WideWorldImporters,StockItems,ColorID,4,int,1.0,7,Yes,227,Yes,No
WideWorldImporters,StockItems,UnitPackageID,5,int,1.0,4,Yes,227,No,No
WideWorldImporters,StockItems,OuterPackageID,6,int,1.0,3,Yes,227,No,No
WideWorldImporters,StockItems,Brand,7,nvarchar,9.0,1,No,227,Yes,No
WideWorldImporters,StockItems,Size,8,nvarchar,4.0,43,No,227,Yes,No
WideWorldImporters,StockItems,LeadTimeDays,9,int,1.0,6,No,227,No,No
WideWorldImporters,StockItems,QuantityPerOuter,10,int,1.0,9,No,227,No,No
WideWorldImporters,StockItems,IsChillerStock,11,bit,1.0,2,No,227,No,No
WideWorldImporters,StockItems,Barcode,12,nvarchar,13.0,8,No,227,Yes,No
WideWorldImporters,StockItems,TaxRate,13,decimal,6.0,2,No,227,No,No
WideWorldImporters,StockItems,UnitPrice,14,decimal,4.0,57,No,227,No,No
WideWorldImporters,StockItems,RecommendedRetailPrice,15,decimal,4.0,57,No,227,Yes,No
WideWorldImporters,StockItems,TypicalWeightPerUnit,16,decimal,5.0,23,No,227,No,No
WideWorldImporters,StockItems,MarketingComments,17,nvarchar,32.0,7,No,227,Yes,No
WideWorldImporters,StockItems,InternalComments,18,nvarchar,0.0,0,No,227,Yes,Yes
WideWorldImporters,StockItems,Photo,19,varbinary,0.0,0,No,227,Yes,Yes
WideWorldImporters,StockItems,CustomFields,20,nvarchar,67.0,21,No,227,Yes,No
WideWorldImporters,StockItems,Tags,21,nvarchar,14.0,13,No,227,Yes,No
WideWorldImporters,StockItems,SearchDetails,22,nvarchar,45.0,227,No,227,No,No
WideWorldImporters,StockItems,LastEditedBy,23,int,1.0,1,No,227,No,No
WideWorldImporters,StockItems,ValidFrom,24,datetime2,27.0,10,No,227,No,No
WideWorldImporters,StockItems,ValidTo,25,datetime2,27.0,1,No,227,No,No
WideWorldImporters,StockItems_Archive,StockItemID,1,int,2.0,227,Yes,444,No,No
WideWorldImporters,StockItems_Archive,StockItemName,2,nvarchar,42.0,227,No,444,No,No
WideWorldImporters,StockItems_Archive,SupplierID,3,int,1.0,7,Yes,444,No,No
WideWorldImporters,StockItems_Archive,ColorID,4,int,1.0,7,Yes,444,Yes,No
WideWorldImporters,StockItems_Archive,UnitPackageID,5,int,1.0,4,Yes,444,No,No
WideWorldImporters,StockItems_Archive,OuterPackageID,6,int,1.0,3,Yes,444,No,No
WideWorldImporters,StockItems_Archive,Brand,7,nvarchar,9.0,1,No,444,Yes,No
WideWorldImporters,StockItems_Archive,Size,8,nvarchar,4.0,43,No,444,Yes,No
WideWorldImporters,StockItems_Archive,LeadTimeDays,9,int,1.0,6,No,444,No,No
WideWorldImporters,StockItems_Archive,QuantityPerOuter,10,int,1.0,9,No,444,No,No
WideWorldImporters,StockItems_Archive,IsChillerStock,11,bit,1.0,2,No,444,No,No
WideWorldImporters,StockItems_Archive,Barcode,12,nvarchar,13.0,8,No,444,Yes,No
WideWorldImporters,StockItems_Archive,TaxRate,13,decimal,6.0,2,No,444,No,No
WideWorldImporters,StockItems_Archive,UnitPrice,14,decimal,4.0,57,No,444,No,No
WideWorldImporters,StockItems_Archive,RecommendedRetailPrice,15,decimal,4.0,57,No,444,Yes,No
WideWorldImporters,StockItems_Archive,TypicalWeightPerUnit,16,decimal,5.0,23,No,444,No,No
WideWorldImporters,StockItems_Archive,MarketingComments,17,nvarchar,33.0,7,No,444,Yes,No
WideWorldImporters,StockItems_Archive,InternalComments,18,nvarchar,0.0,0,No,444,Yes,Yes
WideWorldImporters,StockItems_Archive,Photo,19,varbinary,0.0,0,No,444,Yes,Yes
WideWorldImporters,StockItems_Archive,CustomFields,20,nvarchar,56.0,14,No,444,Yes,No
WideWorldImporters,StockItems_Archive,Tags,21,nvarchar,4.0,7,No,444,Yes,No
WideWorldImporters,StockItems_Archive,SearchDetails,22,nvarchar,46.0,227,No,444,No,No
WideWorldImporters,StockItems_Archive,LastEditedBy,23,int,1.0,1,No,444,No,No
WideWorldImporters,StockItems_Archive,ValidFrom,24,datetime2,27.0,11,No,444,No,No
WideWorldImporters,StockItems_Archive,ValidTo,25,datetime2,27.0,13,No,444,No,No
WideWorldImporters,StockItemStockGroups,StockItemStockGroupID,1,int,2.0,442,Yes,442,No,No
WideWorldImporters,StockItemStockGroups,StockItemID,2,int,2.0,227,Yes,442,No,No
WideWorldImporters,StockItemStockGroups,StockGroupID,3,int,1.0,9,Yes,442,No,No
WideWorldImporters,StockItemStockGroups,LastEditedBy,4,int,1.0,1,No,442,No,No
WideWorldImporters,StockItemStockGroups,LastEditedWhen,5,datetime2,27.0,5,No,442,No,No
WideWorldImporters,StockItemTransactions,StockItemTransactionID,1,int,5.0,236667,Yes,236667,No,No
WideWorldImporters,StockItemTransactions,StockItemID,2,int,2.0,227,Yes,236667,No,No
WideWorldImporters,StockItemTransactions,TransactionTypeID,3,int,2.0,3,Yes,236667,No,No
WideWorldImporters,StockItemTransactions,CustomerID,4,int,2.0,663,Yes,236667,Yes,No
WideWorldImporters,StockItemTransactions,InvoiceID,5,int,4.0,70510,Yes,236667,Yes,No
WideWorldImporters,StockItemTransactions,SupplierID,6,int,1.0,7,Yes,236667,Yes,No
WideWorldImporters,StockItemTransactions,PurchaseOrderID,7,int,3.0,2072,Yes,236667,Yes,No
WideWorldImporters,StockItemTransactions,TransactionOccurredWhen,8,datetime2,27.0,1973,No,236667,No,No
WideWorldImporters,StockItemTransactions,Quantity,9,decimal,6.0,4043,No,236667,No,No
WideWorldImporters,StockItemTransactions,LastEditedBy,10,int,1.0,19,No,236667,No,No
WideWorldImporters,StockItemTransactions,LastEditedWhen,11,datetime2,27.0,1973,No,236667,No,No
WideWorldImporters,SupplierCategories,SupplierCategoryID,1,int,1.0,9,Yes,9,No,No
WideWorldImporters,SupplierCategories,SupplierCategoryName,2,nvarchar,21.0,9,No,9,No,No
WideWorldImporters,SupplierCategories,LastEditedBy,3,int,1.0,2,No,9,No,No
WideWorldImporters,SupplierCategories,ValidFrom,4,datetime2,27.0,2,No,9,No,No
WideWorldImporters,SupplierCategories,ValidTo,5,datetime2,27.0,1,No,9,No,No
WideWorldImporters,SupplierCategories_Archive,SupplierCategoryID,1,int,1.0,1,Yes,1,No,No
WideWorldImporters,SupplierCategories_Archive,SupplierCategoryName,2,nvarchar,7.0,1,No,1,No,No
WideWorldImporters,SupplierCategories_Archive,LastEditedBy,3,int,1.0,1,No,1,No,No
WideWorldImporters,SupplierCategories_Archive,ValidFrom,4,datetime2,27.0,1,No,1,No,No
WideWorldImporters,SupplierCategories_Archive,ValidTo,5,datetime2,27.0,1,No,1,No,No
WideWorldImporters,Suppliers,SupplierID,1,int,1.0,13,Yes,13,No,No
WideWorldImporters,Suppliers,SupplierName,2,nvarchar,17.0,13,No,13,No,No
WideWorldImporters,Suppliers,SupplierCategoryID,3,int,1.0,8,Yes,13,No,No
WideWorldImporters,Suppliers,PrimaryContactPersonID,4,int,2.0,13,Yes,13,No,No
WideWorldImporters,Suppliers,AlternateContactPersonID,5,int,2.0,13,Yes,13,No,No
WideWorldImporters,Suppliers,DeliveryMethodID,6,int,1.0,5,Yes,13,Yes,No
WideWorldImporters,Suppliers,DeliveryCityID,7,int,4.0,12,Yes,13,No,No
WideWorldImporters,Suppliers,PostalCityID,8,int,4.0,12,Yes,13,No,No
WideWorldImporters,Suppliers,SupplierReference,9,nvarchar,8.0,13,No,13,Yes,No
WideWorldImporters,Suppliers,BankAccountName,10,nvarchar,16.0,13,No,13,Yes,No
WideWorldImporters,Suppliers,BankAccountBranch,11,nvarchar,25.0,12,No,13,Yes,No
WideWorldImporters,Suppliers,BankAccountCode,12,nvarchar,6.0,13,No,13,Yes,No
WideWorldImporters,Suppliers,BankAccountNumber,13,nvarchar,10.0,13,No,13,Yes,No
WideWorldImporters,Suppliers,BankInternationalCode,14,nvarchar,5.0,13,No,13,Yes,No
WideWorldImporters,Suppliers,PaymentDays,15,int,1.0,3,No,13,No,No
WideWorldImporters,Suppliers,InternalComments,16,nvarchar,40.0,2,No,13,Yes,No
WideWorldImporters,Suppliers,PhoneNumber,17,nvarchar,14.0,13,No,13,No,No
WideWorldImporters,Suppliers,FaxNumber,18,nvarchar,14.0,13,No,13,No,No
WideWorldImporters,Suppliers,WebsiteURL,19,nvarchar,29.0,13,No,13,No,No
WideWorldImporters,Suppliers,DeliveryAddressLine1,20,nvarchar,5.0,9,No,13,No,No
WideWorldImporters,Suppliers,DeliveryAddressLine2,21,nvarchar,18.0,13,No,13,Yes,No
WideWorldImporters,Suppliers,DeliveryPostalCode,22,nvarchar,5.0,12,No,13,No,No
WideWorldImporters,Suppliers,DeliveryLocation,23,geography,0.0,0,No,13,Yes,No
WideWorldImporters,Suppliers,PostalAddressLine1,24,nvarchar,11.0,13,No,13,No,No
WideWorldImporters,Suppliers,PostalAddressLine2,25,nvarchar,8.0,13,No,13,Yes,No
WideWorldImporters,Suppliers,PostalPostalCode,26,nvarchar,5.0,12,No,13,No,No
WideWorldImporters,Suppliers,LastEditedBy,27,int,1.0,1,No,13,No,No
WideWorldImporters,Suppliers,ValidFrom,28,datetime2,27.0,1,No,13,No,No
WideWorldImporters,Suppliers,ValidTo,29,datetime2,27.0,1,No,13,No,No
WideWorldImporters,Suppliers_Archive,SupplierID,1,int,1.0,13,Yes,13,No,No
WideWorldImporters,Suppliers_Archive,SupplierName,2,nvarchar,17.0,13,No,13,No,No
WideWorldImporters,Suppliers_Archive,SupplierCategoryID,3,int,1.0,8,Yes,13,No,No
WideWorldImporters,Suppliers_Archive,PrimaryContactPersonID,4,int,2.0,13,Yes,13,No,No
WideWorldImporters,Suppliers_Archive,AlternateContactPersonID,5,int,2.0,13,Yes,13,No,No
WideWorldImporters,Suppliers_Archive,DeliveryMethodID,6,int,1.0,5,Yes,13,Yes,No
WideWorldImporters,Suppliers_Archive,DeliveryCityID,7,int,4.0,12,Yes,13,No,No
WideWorldImporters,Suppliers_Archive,PostalCityID,8,int,4.0,12,Yes,13,No,No
WideWorldImporters,Suppliers_Archive,SupplierReference,9,nvarchar,8.0,13,No,13,Yes,No
WideWorldImporters,Suppliers_Archive,BankAccountName,10,nvarchar,16.0,13,No,13,Yes,No
WideWorldImporters,Suppliers_Archive,BankAccountBranch,11,nvarchar,25.0,12,No,13,Yes,No
WideWorldImporters,Suppliers_Archive,BankAccountCode,12,nvarchar,6.0,13,No,13,Yes,No
WideWorldImporters,Suppliers_Archive,BankAccountNumber,13,nvarchar,10.0,13,No,13,Yes,No
WideWorldImporters,Suppliers_Archive,BankInternationalCode,14,nvarchar,5.0,13,No,13,Yes,No
WideWorldImporters,Suppliers_Archive,PaymentDays,15,int,1.0,3,No,13,No,No
WideWorldImporters,Suppliers_Archive,InternalComments,16,nvarchar,40.0,2,No,13,Yes,No
WideWorldImporters,Suppliers_Archive,PhoneNumber,17,nvarchar,14.0,13,No,13,No,No
WideWorldImporters,Suppliers_Archive,FaxNumber,18,nvarchar,14.0,13,No,13,No,No
WideWorldImporters,Suppliers_Archive,WebsiteURL,19,nvarchar,29.0,13,No,13,No,No
WideWorldImporters,Suppliers_Archive,DeliveryAddressLine1,20,nvarchar,5.0,9,No,13,No,No
WideWorldImporters,Suppliers_Archive,DeliveryAddressLine2,21,nvarchar,18.0,13,No,13,Yes,No
WideWorldImporters,Suppliers_Archive,DeliveryPostalCode,22,nvarchar,5.0,12,No,13,No,No
WideWorldImporters,Suppliers_Archive,DeliveryLocation,23,geography,0.0,0,No,13,Yes,No
WideWorldImporters,Suppliers_Archive,PostalAddressLine1,24,nvarchar,11.0,13,No,13,No,No
WideWorldImporters,Suppliers_Archive,PostalAddressLine2,25,nvarchar,8.0,13,No,13,Yes,No
WideWorldImporters,Suppliers_Archive,PostalPostalCode,26,nvarchar,5.0,12,No,13,No,No
WideWorldImporters,Suppliers_Archive,LastEditedBy,27,int,1.0,1,No,13,No,No
WideWorldImporters,Suppliers_Archive,ValidFrom,28,datetime2,27.0,1,No,13,No,No
WideWorldImporters,Suppliers_Archive,ValidTo,29,datetime2,27.0,1,No,13,No,No
WideWorldImporters,SupplierTransactions,SupplierTransactionID,1,int,5.0,2438,Yes,2438,No,No
WideWorldImporters,SupplierTransactions,SupplierID,2,int,1.0,7,Yes,2438,No,No
WideWorldImporters,SupplierTransactions,TransactionTypeID,3,int,1.0,2,Yes,2438,No,No
WideWorldImporters,SupplierTransactions,PurchaseOrderID,4,int,3.0,2072,Yes,2438,Yes,No
WideWorldImporters,SupplierTransactions,PaymentMethodID,5,int,1.0,1,Yes,2438,Yes,No
WideWorldImporters,SupplierTransactions,SupplierInvoiceNumber,6,nvarchar,3.0,1882,No,2438,Yes,No
WideWorldImporters,SupplierTransactions,TransactionDate,7,date,10.0,890,No,2438,No,No
WideWorldImporters,SupplierTransactions,AmountExcludingTax,8,decimal,7.0,1968,No,2438,No,No
WideWorldImporters,SupplierTransactions,TaxAmount,9,decimal,7.0,1969,No,2438,No,No
WideWorldImporters,SupplierTransactions,TransactionAmount,10,decimal,8.0,2334,No,2438,No,No
WideWorldImporters,SupplierTransactions,OutstandingBalance,11,decimal,4.0,3,No,2438,No,No
WideWorldImporters,SupplierTransactions,FinalizationDate,12,date,10.0,178,No,2438,Yes,No
WideWorldImporters,SupplierTransactions,IsFinalized,13,bit,1.0,2,No,2438,Yes,No
WideWorldImporters,SupplierTransactions,LastEditedBy,14,int,1.0,19,No,2438,No,No
WideWorldImporters,SupplierTransactions,LastEditedWhen,15,datetime2,27.0,179,No,2438,No,No
WideWorldImporters,SystemParameters,SystemParameterID,1,int,1.0,1,Yes,1,No,No
WideWorldImporters,SystemParameters,DeliveryAddressLine1,2,nvarchar,8.0,1,No,1,No,No
WideWorldImporters,SystemParameters,DeliveryAddressLine2,3,nvarchar,36.0,1,No,1,Yes,No
WideWorldImporters,SystemParameters,DeliveryCityID,4,int,5.0,1,Yes,1,No,No
WideWorldImporters,SystemParameters,DeliveryPostalCode,5,nvarchar,5.0,1,No,1,No,No
WideWorldImporters,SystemParameters,DeliveryLocation,6,geography,0.0,0,No,1,No,No
WideWorldImporters,SystemParameters,PostalAddressLine1,7,nvarchar,13.0,1,No,1,No,No
WideWorldImporters,SystemParameters,PostalAddressLine2,8,nvarchar,16.0,1,No,1,Yes,No
WideWorldImporters,SystemParameters,PostalCityID,9,int,5.0,1,Yes,1,No,No
WideWorldImporters,SystemParameters,PostalPostalCode,10,nvarchar,5.0,1,No,1,No,No
WideWorldImporters,SystemParameters,ApplicationSettings,11,nvarchar,3298.0,1,No,1,No,No
WideWorldImporters,SystemParameters,LastEditedBy,12,int,1.0,1,No,1,No,No
WideWorldImporters,SystemParameters,LastEditedWhen,13,datetime2,27.0,1,No,1,No,No
WideWorldImporters,TransactionTypes,TransactionTypeID,1,int,1.0,13,Yes,13,No,No
WideWorldImporters,TransactionTypes,TransactionTypeName,2,nvarchar,17.0,13,No,13,No,No
WideWorldImporters,TransactionTypes,LastEditedBy,3,int,1.0,2,No,13,No,No
WideWorldImporters,TransactionTypes,ValidFrom,4,datetime2,27.0,2,No,13,No,No
WideWorldImporters,TransactionTypes,ValidTo,5,datetime2,27.0,1,No,13,No,No
WideWorldImporters,TransactionTypes_Archive,TransactionTypeID,1,int,2.0,1,Yes,1,No,No
WideWorldImporters,TransactionTypes_Archive,TransactionTypeName,2,nvarchar,6.0,1,No,1,No,No
WideWorldImporters,TransactionTypes_Archive,LastEditedBy,3,int,1.0,1,No,1,No,No
WideWorldImporters,TransactionTypes_Archive,ValidFrom,4,datetime2,27.0,1,No,1,No,No
WideWorldImporters,TransactionTypes_Archive,ValidTo,5,datetime2,27.0,1,No,1,No,No
WideWorldImporters,VehicleTemperatures,VehicleTemperatureID,1,bigint,4.0,65998,Yes,65998,No,No
WideWorldImporters,VehicleTemperatures,VehicleRegistration,2,nvarchar,9.0,1,No,65998,No,No
WideWorldImporters,VehicleTemperatures,ChillerSensorNumber,3,int,1.0,2,No,65998,No,No
WideWorldImporters,VehicleTemperatures,RecordedWhen,4,datetime2,27.0,32999,No,65998,No,No
WideWorldImporters,VehicleTemperatures,Temperature,5,decimal,4.0,201,No,65998,No,No
WideWorldImporters,VehicleTemperatures,FullSensorData,6,nvarchar,195.0,65998,No,65998,Yes,No
WideWorldImporters,VehicleTemperatures,IsCompressed,7,bit,1.0,1,No,65998,No,No
WideWorldImporters,VehicleTemperatures,CompressedSensorData,8,varbinary,0.0,0,No,65998,Yes,Yes
